,NR.AhR,smiles
4464,0.0,C[Sn](C)(Cl)Cl
4465,0.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C
4466,0.0,C/C=C/C=C/C(=O)O
4467,1.0,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
4468,0.0,c1cnc2c(c1)ccc1cccnc12
4469,0.0,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
4471,0.0,CC(=O)N[C@@H](CS)C(=O)O
4472,0.0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
4473,0.0,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
4474,0.0,CC(=O)OC1CN2CCC1CC2
4476,0.0,CC(C)(C)c1ccc(O)cc1
4479,0.0,CC(C)c1ncc([N+](=O)[O-])n1C
4483,0.0,CCOC(=O)c1cncn1C(C)c1ccccc1
4490,0.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
4492,0.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
4493,0.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
4495,0.0,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
4496,1.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
4498,0.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
4499,0.0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
4500,0.0,CC=CC(=O)N(CC)c1ccccc1C
4501,0.0,CCN(CC)N(O)N=O.CCNCC
4502,0.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
4503,0.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
4505,0.0,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
4506,0.0,CCOc1ccc(NC(C)=O)cc1
4511,0.0,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl
4512,0.0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C.Cl
4513,0.0,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl
4514,0.0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
4515,0.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC.Cl
4516,0.0,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
4517,0.0,Cl.Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1
4520,0.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl
4521,0.0,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl
4522,0.0,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1.Cl
4523,0.0,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC.Cl
4524,0.0,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1.Cl
4526,0.0,Cl.NCCCC(N)(C(=O)O)C(F)F
4527,0.0,Cl.N[C@@H]1C[C@H]1c1ccccc1
4528,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl
4529,0.0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
4530,0.0,Cl.NCCc1cc[nH]n1
4533,0.0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl
4534,0.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl
4536,0.0,Cl.O=C(O)CC/C=C\CC[C@@H]1[C@@H](N2CCCCC2)[C@@H](O)C[C@@H]1OCc1ccc(-c2ccccc2)cc1
4537,0.0,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl
4540,0.0,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
4542,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
4543,0.0,N[Pt](N)(Cl)Cl
4544,0.0,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
4546,0.0,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
4547,0.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
4549,0.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
4550,0.0,CCNc1nc(Cl)nc(NCC)n1
4552,0.0,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
4553,0.0,CCOCN(C(=O)CCl)c1c(C)cccc1CC
4554,0.0,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
4555,0.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
4557,0.0,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
4558,0.0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4559,0.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
4560,0.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1
4562,0.0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
4564,0.0,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O
4565,0.0,CNC(=O)NC(O)C(Cl)(Cl)Cl
4566,0.0,CNC1(c2ccccc2Cl)CCCCC1=O
4568,0.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
4569,0.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
4570,0.0,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC
4572,0.0,COc1cc2[nH]c(=O)[nH]c(=O)c2cc1OC
4573,0.0,CNC(C)Cc1ccccc1OC
4575,0.0,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4576,0.0,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC
4578,0.0,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
4581,0.0,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
4582,0.0,CCNC(C)Cc1cccc(C(F)(F)F)c1
4583,0.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F
4584,0.0,Nc1nc(=O)[nH]cc1F
4586,0.0,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21
4587,0.0,N=C(N)NCc1cccc(I)c1.N=C(N)NCc1cccc(I)c1.O=S(=O)(O)O
4588,0.0,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1
4589,0.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
4593,0.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4/[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O
4594,0.0,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
4596,0.0,NC(=O)NNc1ccccc1
4601,1.0,Nc1ccccc1O
4603,0.0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
4604,0.0,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
4605,0.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
4607,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
4608,0.0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O
4609,0.0,CC(=O)O[Al](O)OC(C)=O
4610,0.0,O=C(O)[C@H](O)c1ccccc1
4612,0.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
4613,0.0,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
4614,0.0,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
4615,0.0,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1
4617,0.0,Nc1ccc([As](=O)(O)O)cc1
4618,0.0,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
4619,0.0,CC(=O)N[C@@H](CC(C)C)C(=O)O
4620,0.0,CC(=O)Nc1ccc(C(=O)O)cc1
4621,0.0,CC(=O)Nc1ccccc1
4624,0.0,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
4625,0.0,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
4627,0.0,O=C(Cn1ccnc1[N+](=O)[O-])NCCO
4628,0.0,CCN(CC)C(=O)c1cccnc1
4631,0.0,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1
4633,0.0,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C
4634,0.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
4635,0.0,O=NN(CCCl)C(=O)NCCCl
4637,1.0,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1
4638,0.0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
4639,0.0,O=C(O)/C=C\C(=O)O
4640,0.0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
4641,1.0,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
4643,0.0,CCc1nn(C2CCCCC2)c2cc([C@]3(C#N)CC[C@@H](C(=O)O)CC3)ccc12
4644,0.0,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
4645,0.0,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O
4646,0.0,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
4647,0.0,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
4648,0.0,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
4649,1.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
4652,0.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
4654,0.0,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
4655,0.0,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
4656,0.0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
4657,0.0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
4658,0.0,O=C(O)CCC(=O)O.c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1
4661,1.0,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
4662,0.0,O=C(OC1CN2CCC1CC2)c1ccccc1
4663,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
4664,0.0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
4666,0.0,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
4667,0.0,O=C(OCc1ccccc1)c1cccnc1
4668,0.0,O=c1cc[nH]c(=S)[nH]1
4669,0.0,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
4671,0.0,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23
4672,0.0,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
4674,0.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12
4675,0.0,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1
4678,0.0,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
4680,0.0,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC
4681,0.0,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
4682,0.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
4683,0.0,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
4684,0.0,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
4685,0.0,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
4686,0.0,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1
4687,0.0,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
4691,0.0,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
4692,0.0,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
4694,0.0,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
4695,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
4696,0.0,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O
4697,0.0,O=C(O)/C=C(\CC(=O)O)C(=O)O
4698,0.0,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
4699,0.0,CCCCc1ccc(C(=O)O)nc1
4700,0.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
4701,0.0,O=C(O)CCCCC(=O)O
4702,0.0,O=C(c1ccccc1)C(O)c1ccccc1
4703,0.0,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
4704,0.0,NCC(O)c1ccc(O)cc1
4707,0.0,Cc1cc(O)cc(C)c1Cl
4708,0.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
4709,0.0,CCC(C)(C)c1ccc(O)cc1
4710,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
4711,1.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
4712,0.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
4713,0.0,COc1ccc(O)cc1
4714,0.0,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O
4715,0.0,Oc1ncnc2[nH]ncc12
4716,0.0,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
4717,0.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O
4718,0.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
4719,0.0,Cc1ccccc1OCC(O)CO
4720,1.0,OCc1c[nH]c2ccccc12
4721,0.0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
4724,0.0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
4725,0.0,S=P(N1CC1)(N1CC1)N1CC1
4728,1.0,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12
4730,0.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO
4731,0.0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
4732,0.0,CC(=O)OCC(C)C
4734,0.0,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C
4735,0.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
4737,1.0,Cl.Cl.NCCNc1cccc2ccccc12
4738,0.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
4739,1.0,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
4740,0.0,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C
4741,1.0,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl
4742,0.0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
4745,1.0,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
4746,0.0,C(=NC1CCCCC1)=NC1CCCCC1
4747,0.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
4748,1.0,Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O
4749,1.0,CCCCCCOc1ccc(N)cc1
4750,0.0,C=CC(=O)OCCOC(=O)C=C
4751,0.0,O=C(c1ccccc1)c1ccc(O)cc1O
4752,0.0,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnccn2)cc1Cl
4753,0.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
4754,0.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
4755,0.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
4756,0.0,O=Cc1cc(O)ccc1Br
4760,0.0,CCC(C)(C)c1ccc(O)cc1
4761,0.0,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
4762,0.0,Oc1ccc(-c2ccccc2)cc1
4765,1.0,Oc1ccccc1O
4767,0.0,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
4768,0.0,[Cu]I
4770,1.0,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
4771,0.0,BrCC(Br)(Br)Br
4772,0.0,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
4773,0.0,C[Si](C)(C)O[Si](C)(C)C
4774,0.0,C/C(Cl)=C/CCl
4775,0.0,CC(C=O)=Cc1ccccc1
4778,0.0,C=C(C)C1CC=C(C)CC1
4779,0.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
4782,0.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
4783,0.0,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
4784,0.0,Clc1cc(C(Cl)(Cl)Cl)cnc1Cl
4785,0.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C=CC(C4)[C@@H]3C1(Cl)C2(Cl)Cl
4786,1.0,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
4787,0.0,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1
4788,0.0,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
4789,0.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
4790,1.0,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
4791,1.0,Nc1ccc(-c2ccc(F)cc2)cc1
4793,1.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
4797,0.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
4798,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
4799,0.0,C=CC(=O)OCCC(=O)O
4800,0.0,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1
4801,0.0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
4805,0.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
4806,1.0,Oc1cc(Cl)cc(Cl)c1Cl
4808,0.0,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2
4809,0.0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
4813,0.0,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
4814,0.0,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
4815,0.0,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1.[Na+]
4816,0.0,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]
4817,0.0,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C([O-])/C=C\C(=O)O
4819,1.0,c1ccc2sc(SNC3CCCCC3)nc2c1
4820,0.0,c1ccc([Bi](c2ccccc2)c2ccccc2)cc1
4821,1.0,c1ccc2c(c1)ccc1ncccc12
4822,1.0,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
4823,0.0,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
4826,1.0,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
4827,1.0,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
4828,0.0,Cc1ccccc1C(=O)O
4829,0.0,CC1=CCC2C(C1)C2(C)C
4832,0.0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
4833,1.0,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
4834,1.0,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C
4835,1.0,Cl.NNc1ccccc1
4836,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
4837,0.0,Cl[Sb](Cl)Cl
4838,0.0,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
4839,0.0,ClC/C=C/CCl
4840,0.0,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
4841,0.0,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
4842,1.0,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
4844,0.0,Clc1ccc2[nH]nnc2c1
4845,0.0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
4846,0.0,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21
4851,0.0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4853,0.0,N#C/C=C/C#N
4857,0.0,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
4858,0.0,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O
4860,0.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
4861,0.0,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1
4862,0.0,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
4863,0.0,CN1CCCC1=O
4864,1.0,O=c1cc(-c2ccccc2)oc2ccccc12
4865,0.0,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
4866,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
4867,0.0,O=C(O)C1C2CCC(O2)C1C(=O)O
